publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	full_coverage	collection	discipline	catalog_identifier_oclc	catalog_identifier_lccn
Western American Literature	00433462	19487142	1966-04-01	1	1	2010-10-01	45	3	http://www.jstor.org/journal/westamerlite		westamerlite	P6Y	fulltext		University of Nebraska Press	serial								P	1966-04-01 - 2010-10-01		Humanities ; Language & Literature		
Western Folklore	0043373X		1947-01-01	6	1	2010-07-01	69	3/4	http://www.jstor.org/journal/westernfolklore		westernfolklore	P6Y	fulltext		Western States Folklore Society	serial							califolkquar	P	1947-01-01 - 2010-07-01	Arts & Sciences III Collection	Folklore ; Humanities	50529929	2005-237234
Western Historical Quarterly	00433810	19398603	1970-01-01	1	1	2011-12-01	42	4	http://www.jstor.org/journal/westhistquar		westhistquar		fulltext	Coverage presently ends: 2011. JSTOR will resume a moving wall of 5 years in 2017.	Western Historical Quarterly, Utah State University	serial								P	1970-01-01 - 2011-12-01	Arts & Sciences VII Collection ; History Discipline Package	American Studies ; Area Studies ; History ; History	47773060	2004-235652
Western Journal of Agricultural Economics	01621912		1977-06-01	1	1	1991-12-01	16	2	http://www.jstor.org/journal/westjagriecon		westjagriecon	P4Y	fulltext		Western Agricultural Economics Association	serial						jagriresoecon		P	1977-06-01 - 1991-12-01	Business & Economics Collection ; Arts & Sciences IX Collection ; Business III Collection	Business ; Business & Economics ; Economics	85448873	2011234597
Western North American Naturalist	15270904	19448341	2000-01-01	60	1	2012-12-01	72	4	http://www.jstor.org/journal/westnortamernatu		westnortamernatu	P4Y	fulltext		Monte L. Bean Life Science Museum, Brigham Young University	serial							greabasinatu	P	2000-01-01 - 2012-12-01	Ecology & Botany II Collection	Biological Sciences ; Botany & Plant Sciences ; Ecology & Evolutionary Biology ; Science & Mathematics ; Zoology	213891143	2008-263292
The Western Political Quarterly	00434078		1948-03-01	1	1	1992-12-01	45	4	http://www.jstor.org/journal/westpoliquar		westpoliquar	P2Y	fulltext		University of Utah	serial						poliresequar		P	1948-03-01 - 1992-12-01	Arts & Sciences II Collection	Political Science ; Social Sciences	51205207	2002-227237
De West-Indische Gids	03727289	22148981	1919-01-01	1		1959-12-01	39	2/4	http://www.jstor.org/journal/westindigids		westindigids	P1Y	fulltext		Brill	serial						christoffel		P	1919-01-01 - 1959-12-01	Iberoamérica Collection ; Arts & Sciences IX Collection	Area Studies ; Latin American Studies	692138894	
Wicazo Sa Review	07496427	15337901	1985-04-01	1	1	2012-10-01	27	2	http://www.jstor.org/journal/wicazosareview		wicazosareview	P4Y	fulltext		University of Minnesota Press	serial								P	1985-04-01 - 2012-10-01	University of Minnesota Press Package ; Arts & Sciences VII Collection ; Area Studies Discipline Package	American Indian Studies ; American Studies ; Area Studies	45383197	2001-212182
Wiener Zeitschrift für die Kunde des Morgenlandes	00840076		1887-01-01	1		2012-01-01	102		http://www.jstor.org/journal/wienzeitkundmorg		wienzeitkundmorg	P4Y	fulltext		Department of Oriental Studies, University of Vienna	serial								P	1887-01-01 - 2012-01-01	Arts & Sciences XII Collection	Area Studies ; Asian Studies ; Middle East Studies		
Wiener Zeitschrift für die Kunde Südasiens / Vienna Journal of South Asian Studies	00840084	17283124	1991-01-01	35		2013-01-01	55		http://www.jstor.org/journal/wienzeitkundsuda		wienzeitkundsuda	P2Y	fulltext		Austrian Academy of Sciences Press	serial								P	1991-01-01 - 2013-01-01	Asia Collection ; Arts & Sciences XIII Collection	Area Studies ; Asian Studies ; Humanities ; Philosophy		
Wildlife Monographs	00840173	19385455	1958-03-01		1	2013-02-01	183		http://www.jstor.org/journal/wildmono		wildmono	P3Y	fulltext		Wiley	serial								P	1958-03-01 - 2013-02-01	Public Library II Collection ; For-Profit Academic Biological Sciences Collection ; Biological Sciences Collection ; For-Profit Academic Life Sciences Collection ; Life Sciences Collection ; Corporate & For-Profit Access Initiative Collection	Biological Sciences ; Science & Mathematics ; Zoology	60618095	2007-234123
Wildlife Society Bulletin (1973-2006)	00917648	19385463	1973-04-01	1	1	2006-12-01	34	5	http://www.jstor.org/journal/wildsocibull		wildsocibull	P3Y	fulltext		Wiley	serial							jwildmana	P	1973-04-01 - 2006-12-01	Biological Sciences Collection ; Life Sciences Collection	Biological Sciences ; Science & Mathematics ; Zoology	60353682	2005-256021
Wildlife Society Bulletin (2011-)		23285540	2011-03-01	35	1	2013-12-01	37	4	http://www.jstor.org/journal/wildsocibull2011		wildsocibull2011	P3Y	fulltext		Wiley	serial								P	2011-03-01 - 2013-12-01	Biological Sciences Collection ; Life Sciences Collection	Biological Sciences ; Science & Mathematics ; Zoology	840493900	
Willdenowia	05119618		1954-11-05	1	2	2012-12-01	42	2	http://www.jstor.org/journal/willdenowia		willdenowia	P4Y	fulltext		Botanischer Garten und Botanisches Museum, Berlin-Dahlem	serial							mittausbotagartm	P	1954-11-05 - 2012-12-01	Biological Sciences Collection ; Life Sciences Collection ; Ecology & Botany II Collection	Biological Sciences ; Botany & Plant Sciences ; Science & Mathematics	62152970	2007-265286
Willdenowia. Beiheft	05119626		1963-12-15		1	1977-01-01		11	http://www.jstor.org/journal/willbeih		willbeih	P4Y	fulltext		Botanischer Garten und Botanisches Museum, Berlin-Dahlem	serial						englera		P	1963-12-15 - 1977-01-01	Biological Sciences Collection ; Life Sciences Collection ; Ecology & Botany II Collection	Biological Sciences ; Botany & Plant Sciences ; Science & Mathematics	276176035	2008-234469
The William and Mary Quarterly	00435597	19337698	1892-07-01	1	1	2010-10-01	67	4	http://www.jstor.org/journal/willmaryquar		willmaryquar	P6Y	fulltext		Omohundro Institute of Early American History and Culture	serial							willmarycollpape	P	1892-07-01 - 2010-10-01	Arts & Sciences I Collection ; History Discipline Package	American Studies ; Area Studies ; History ; History	35811744, 35811662, 35811260	sn97-23024, sn97-23025, sn97-23026
The Wilson Bulletin	00435643		1894-01-01	6	3	2005-12-01	117	4	http://www.jstor.org/journal/wilsbull		wilsbull	P4Y	fulltext		Wilson Ornithological Society	serial						wilsjornit	jwilsornichap	P	1894-01-01 - 2005-12-01	Biological Sciences Collection ; Life Sciences Collection	Biological Sciences ; Science & Mathematics ; Zoology	46381512	2004-242171
The Wilson Journal of Ornithology	15594491	19385447	2006-03-01	118	1	2012-12-01	124	4	http://www.jstor.org/journal/wilsjornit		wilsjornit	P4Y	fulltext		Wilson Ornithological Society	serial							wilsbull	P	2006-03-01 - 2012-12-01	Biological Sciences Collection ; Life Sciences Collection	Biological Sciences ; Science & Mathematics ; Zoology	66901429	2007-213070
The Wilson Quarterly (1892)	19386788		1892-04-01	4	1	1892-07-01	4	2	http://www.jstor.org/journal/wilsq		wilsq	P4Y	fulltext		Wilson Ornithological Society	serial						jwilsornichap	semiannuagas	P	1892-04-01 - 1892-07-01	Biological Sciences Collection ; Life Sciences Collection	Biological Sciences ; Science & Mathematics ; Zoology	54519751	2004-242181
The Wilson Quarterly (1976-)	03633276	2328529X	1976-10-01	1	1	2014-01-01	38	1	http://www.jstor.org/journal/wilsonq		wilsonq	P2Y	fulltext		Wilson Quarterly	serial								P	1976-10-01 - 2014-01-01	Arts & Sciences VI Collection	Political Science ; Social Sciences	61564408	2010-234819
Winterthur Portfolio	00840416	15456927	1964-01-01	1		2012-12-01	46	4	http://www.jstor.org/journal/wintport		wintport	P4Y	fulltext		University of Chicago Press	serial								P	1964-01-01 - 2012-12-01	Arts & Sciences III Collection ; For-Profit Academic Arts & Sciences III Collection ; Public Library I Collection ; Art, Art History & Architecture Discipline Package ; Complete Chicago Package	Architecture & Architectural History ; Art & Art History ; Arts ; History ; History	52087281	2003-213737
The Wisconsin Magazine of History	00436534		1917-09-01	1	1	2012-12-01	96	2	http://www.jstor.org/journal/wiscmagahist		wiscmagahist	P4Y	fulltext		Wisconsin Historical Society	serial								P	1917-09-01 - 2012-12-01	Arts & Sciences V Collection	American Studies ; Area Studies ; History ; History	70220379	2006263198
Wisconsin Studies in Contemporary Literature	01464949		1960-01-01	1	1	1967-10-01	8	4	http://www.jstor.org/journal/wiscstudcontlite		wiscstudcontlite	P6Y	fulltext		University of Wisconsin Press	serial						contlite		P	1960-01-01 - 1967-10-01	Arts & Sciences III Collection ; Language & Literature Collection	Humanities ; Language & Literature	56138001	2004-236899
Woman's Art Journal	02707993		1980-04-01	1	1	2012-10-01	33	2	http://www.jstor.org/journal/womansartj		womansartj	P4Y	fulltext		Old City Publishing, Inc.	serial								P	1980-04-01 - 2012-10-01	Arts & Sciences III Collection	Art & Art History ; Arts ; Feminist & Women's Studies ; Humanities	46849883	2005-236619
Women in German Yearbook	10587446	1940512X	1985-01-01	1		2010-01-01	26	1	http://www.jstor.org/journal/womgeryearbook		womgeryearbook	P6Y	fulltext		University of Nebraska Press	serial								P	1985-01-01 - 2010-01-01	Arts & Sciences VI Collection ; Feminist & Women's Studies Discipline Package ; University of Nebraska Press Package	Feminist & Women's Studies ; Humanities	51525883	2007-215661
The Women's Review of Books	07381433		1983-07-01	1		2012-11-01	29	6	http://www.jstor.org/journal/womesrevibook		womesrevibook	P4Y	fulltext		Old City Publishing, Inc.	serial								P	1983-07-01 - 2012-11-01	Arts & Sciences VII Collection	Feminist & Women's Studies ; Humanities ; Language & Literature	60626931	2007-265287
Women's Studies International	10419527		1982-07-01		2	1984-04-01		3	http://www.jstor.org/journal/womestudinte		womestudinte		fulltext	Publication of this title ceased in 1984.	Feminist Press at the City University of New York	serial							intesuppwomestud	P	1982-07-01 - 1984-04-01	Arts & Sciences VI Collection	Feminist & Women's Studies ; Humanities	503360149	2010-234727
Women's Studies Newsletter	03631133		1972-09-01	1	1	1980-10-01	8	4	http://www.jstor.org/journal/womestudnews		womestudnews	P2Y	fulltext		Feminist Press at the City University of New York	serial						womestudquar		P	1972-09-01 - 1980-10-01	Arts & Sciences VI Collection	Feminist & Women's Studies ; Humanities	54535199	2009-235095
Women's Studies Quarterly	07321562		1981-04-01	9	1	2014-10-01	42	3/4	http://www.jstor.org/journal/womestudquar		womestudquar	P2Y	fulltext		Feminist Press at the City University of New York	serial							womestudnews	P	1981-04-01 - 2014-10-01	For-Profit Academic Arts & Sciences VI Collection ; Arts & Sciences VI Collection ; Public Library I Collection	Feminist & Women's Studies ; Humanities	60625258	2007-216125
The Wordsworth Circle	00438006		1970-01-01	1		2013-10-01	44	4	http://www.jstor.org/journal/wordsworthcircle		wordsworthcircle	P3Y	fulltext		Marilyn Gaull	serial								P	1970-01-01 - 2013-10-01	Arts & Sciences XIII Collection	Humanities ; Language & Literature		
Work, Employment & Society	09500170	14698722	1987-03-01	1	1	2012-12-01	26	6	http://www.jstor.org/journal/workemplsoci		workemplsoci	P4Y	fulltext		Sage Publications, Ltd.	serial								P	1987-03-01 - 2012-12-01	Business IV Collection ; Business & Economics Collection	Business & Economics ; Labor & Employment Relations ; Social Sciences ; Sociology	45106968	2007-233692
Work Organisation, Labour & Globalisation	1745641X	17456428	2007-01-01	1	1	2012-10-01	6	2	http://www.jstor.org/journal/workorgalaboglob		workorgalaboglob	P4Y	fulltext		Pluto Journals	serial								P	2007-01-01 - 2012-10-01	Business IV Collection ; Business & Economics Discipline Package ; Business & Economics Collection	Business ; Business & Economics ; Labor & Employment Relations		
The Workshop	2151142X		1868-01-01	1	11	1881-01-01	14	2	http://www.jstor.org/journal/theworkshop		theworkshop		fulltext	Publication of this title ceased in 1884.		serial								P	1868-01-01 - 1881-01-01	Arts & Sciences VIII Collection	Art & Art History ; Arts	642063351	2010-235210
World Affairs	00438200		1932-06-01	95	1	2013-11-01	176	4	http://www.jstor.org/journal/worldaffairs		worldaffairs	P3Y	fulltext		World Affairs Institute	serial							advopeacjust	P	1932-06-01 - 2013-11-01	For-Profit Academic Arts & Sciences VI Collection ; Arts & Sciences VI Collection ; Public Library I Collection ; Corporate & For-Profit Access Initiative Collection	International Relations ; Political Science ; Social Sciences	60652588	2007-215272
World Archaeology	00438243	14701375	1969-06-01	1	1	2008-12-01	40	4	http://www.jstor.org/journal/worldarchaeology		worldarchaeology	P8Y	fulltext		Taylor & Francis, Ltd.	serial								P	1969-06-01 - 2008-12-01	Arts & Sciences II Collection	Archaeology ; Social Sciences	48535549	2001-227386
The World Bank Economic Review	02586770	1564698X	1986-09-01	1	1	2010-01-01	24	3	http://www.jstor.org/journal/worlbankeconrevi		worlbankeconrevi	P6Y	fulltext		Oxford University Press	serial								P	1986-09-01 - 2010-01-01	Arts & Sciences VI Collection ; Business & Economics Collection ; Business II Collection	Business ; Business & Economics ; Development Studies ; Economics	47980831	2005-233952
The World Bank Research Observer	02573032	15646971	1986-01-01	1	1	2010-08-01	25	2	http://www.jstor.org/journal/worlbankreseobse		worlbankreseobse	P6Y	fulltext		Oxford University Press	serial								P	1986-01-01 - 2010-08-01	Arts & Sciences VI Collection ; Business & Economics Collection ; Business II Collection	Business ; Business & Economics ; Development Studies ; Economics	47980921	2005-233953
World Literature Today	01963570	19458134	1977-01-01	51	1	2012-12-01	86	6	http://www.jstor.org/journal/worllitetoda		worllitetoda	P4Y	fulltext		Board of Regents of the University of Oklahoma	serial							booksabroad	P	1977-01-01 - 2012-12-01	Language & Literature Discipline Package ; Arts & Sciences V Collection	Bibliography ; Humanities ; Language & Literature	60619315	2008-214151
The World of Music	00438774		1957-06-01		1	2011-01-01	53	1/3	http://www.jstor.org/journal/worldofmusic		worldofmusic	P5Y	fulltext		VWB - Verlag für Wissenschaft und Bildung	serial								P	1957-06-01 - 2011-01-01	Music Complete Collection ; Arts & Sciences XI Collection	Arts ; Music	620000756	
World Policy Journal	07402775	19360924	1983-10-01	1	1	2012-12-01	29	4	http://www.jstor.org/journal/worldpolicyj		worldpolicyj	P4Y	fulltext		Sage Publications, Inc.	serial								P	1983-10-01 - 2012-12-01	Arts & Sciences VI Collection	International Relations ; Political Science ; Social Sciences	38482151	2007-214809
World Politics	00438871	10863338	1948-10-01	1	1	2010-10-01	62	4	http://www.jstor.org/journal/worldpolitics		worldpolitics	P6Y	fulltext		Cambridge University Press	serial								P	1948-10-01 - 2010-10-01	Arts & Sciences I Collection	International Relations ; Political Science ; Social Sciences	37699237	sn97-23236
World Review of Political Economy	2042891X	20428928	2010-04-01	1	1	2012-12-01	3	4	http://www.jstor.org/journal/worlrevipoliecon		worlrevipoliecon	P4Y	fulltext		Pluto Journals	serial								P	2010-04-01 - 2012-12-01	Business IV Collection ; Pluto Journals Package ; Business & Economics Discipline Package ; Business & Economics Collection	Business ; Business & Economics ; Economics	786959081	
The World Today	00439134		1945-07-01	1	1	2012-12-01	68	7	http://www.jstor.org/journal/worldtoday		worldtoday	P4Y	fulltext		Royal Institute of International Affairs	serial							bullintenews	P	1945-07-01 - 2012-12-01	Arts & Sciences VI Collection	Political Science ; Social Sciences	38489827	2010-235352
The Writing Center Journal	08896143		1980-10-01	1	1	2015-04-01	34	2	http://www.jstor.org/journal/writcentj		writcentj	P1Y	fulltext		Writing Center Journal	serial								P	1980-10-01 - 2015-04-01	Arts & Sciences XIV Collection	Humanities ; Language & Literature		
Writing on the Edge	10646051		1989-10-01	1	1	2012-10-01	23	1	http://www.jstor.org/journal/writingontheedge		writingontheedge	P4Y	fulltext		Regents of the University of California	serial								P	1989-10-01 - 2012-10-01	Arts & Sciences XIV Collection	Humanities ; Language & Literature		
